selection,subgraph_nodes,subgraph_edges,sampling_size,trial,trial_seed,u,v,delta_aspl
centrality_topk,400,4407,30,1,404285457,1403,107,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,1892,107,0.0022556390977443996
centrality_topk,400,4407,30,1,404285457,1218,107,0.03508771929824572
centrality_topk,400,4407,30,1,404285457,107,979,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,107,1065,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,107,1043,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,107,1562,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,1061,107,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,107,1631,0.0025062656641605674
centrality_topk,400,4407,30,1,404285457,1465,107,0.0025062656641605674
centrality_topk,400,4407,30,1,404285457,107,1144,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,107,1328,0.002422723475355104
centrality_topk,400,4407,30,1,404285457,1896,107,0.0022556390977443996
centrality_topk,400,4407,30,1,404285457,107,1822,0.002339181286549863
centrality_topk,400,4407,30,1,404285457,107,1325,0.002339181286549863
centrality_topk,400,4407,30,1,404285457,107,1648,0.0022556390977443996
centrality_topk,400,4407,30,1,404285457,107,1802,0.0022556390977443996
centrality_topk,400,4407,30,1,404285457,1762,107,0.002339181286549863
centrality_topk,400,4407,30,1,404285457,1455,107,0.002339181286549863
centrality_topk,400,4407,30,1,404285457,1136,107,0.03467000835421907
centrality_topk,400,4407,30,1,404285457,1654,107,0.002339181286549863
centrality_topk,400,4407,30,1,404285457,1186,107,0.0022556390977443996
centrality_topk,400,4407,30,1,404285457,1421,107,0.002422723475355104
random_edges,400,4407,30,1,404285457,1006,1823,0.0
random_edges,400,4407,30,1,404285457,988,981,0.0
random_edges,400,4407,30,1,404285457,1495,1515,0.0
random_edges,400,4407,30,1,404285457,1431,1377,0.0
random_edges,400,4407,30,1,404285457,1037,1630,0.0
random_edges,400,4407,30,1,404285457,1770,1529,0.0
random_edges,400,4407,30,1,404285457,107,1710,0.0018379281537177494
random_edges,400,4407,30,1,404285457,1186,1232,0.0
random_edges,400,4407,30,1,404285457,1681,1052,0.0
random_edges,400,4407,30,1,404285457,925,1833,0.0
random_edges,400,4407,30,1,404285457,1472,1139,8.354218880546327e-05
random_edges,400,4407,30,1,404285457,1221,107,0.001670843776107045
random_edges,400,4407,30,1,404285457,1709,1904,0.0
random_edges,400,4407,30,1,404285457,1226,1311,0.0
random_edges,400,4407,30,1,404285457,1709,1259,0.0
random_edges,400,4407,30,1,404285457,1377,1639,0.0
random_edges,400,4407,30,1,404285457,1725,1667,0.0
random_edges,400,4407,30,1,404285457,1465,1702,0.0
random_edges,400,4407,30,1,404285457,107,1578,0.0021720969089391584
random_edges,400,4407,30,1,404285457,1269,1538,0.0
random_edges,400,4407,30,1,404285457,1479,1596,0.0
random_edges,400,4407,30,1,404285457,1158,1347,0.0
random_edges,400,4407,30,1,404285457,1415,1311,0.0
random_edges,400,4407,30,1,404285457,1450,990,0.0
random_edges,400,4407,30,1,404285457,1686,1167,0.0
random_edges,400,4407,30,1,404285457,1469,1259,0.0
random_edges,400,4407,30,1,404285457,1536,1299,0.0
random_edges,400,4407,30,1,404285457,1609,1813,8.354218880546327e-05
random_edges,400,4407,30,1,404285457,1426,1298,0.0
random_edges,400,4407,30,1,404285457,1363,1648,0.0
random_edges,400,4407,30,1,404285457,1198,1185,0.0
random_edges,400,4407,30,1,404285457,1598,946,0.0
random_edges,400,4407,30,1,404285457,1431,1330,0.0
random_edges,400,4407,30,1,404285457,1495,1282,0.0
random_edges,400,4407,30,1,404285457,1089,1507,0.0
random_edges,400,4407,30,1,404285457,1125,1184,8.354218880546327e-05
random_edges,400,4407,30,1,404285457,1617,1293,0.0
random_edges,400,4407,30,1,404285457,107,1745,0.0019214703425229906
random_edges,400,4407,30,1,404285457,1694,107,0.0021720969089391584
random_edges,400,4407,30,1,404285457,1146,1833,0.0
random_edges,400,4407,30,1,404285457,1598,1589,0.0
random_edges,400,4407,30,1,404285457,1542,107,0.001670843776107045
random_edges,400,4407,30,1,404285457,1415,1482,0.0
random_edges,400,4407,30,1,404285457,1232,1216,0.0
random_edges,400,4407,30,1,404285457,1833,1367,0.0
random_edges,400,4407,30,1,404285457,1634,1366,0.0
random_edges,400,4407,30,1,404285457,1507,1469,0.0
random_edges,400,4407,30,1,404285457,1753,107,0.0015873015873018037
random_edges,400,4407,30,1,404285457,1428,1624,8.354218880546327e-05
random_edges,400,4407,30,1,404285457,1826,1160,8.354218880546327e-05
centrality_topk,400,4407,50,1,404285457,1270,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,911,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,1087,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,1206,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,1262,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,1474,107,-0.00014382690394332265
centrality_topk,400,4407,50,1,404285457,107,1176,-0.001263712043928944
centrality_topk,400,4407,50,1,404285457,58,107,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1627,107,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,0,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1002,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1027,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1193,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1208,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1387,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1240,107,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1008,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1111,107,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,1792,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1708,107,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,1445,107,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,1865,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,1498,107,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1642,107,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,990,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1053,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,107,1450,0.0025062656641603454
centrality_topk,400,4407,50,1,404285457,1403,107,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,1892,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1218,107,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,979,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,1065,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,1043,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,107,1562,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,1061,107,0.02190476190476187
centrality_topk,400,4407,50,1,404285457,107,1631,0.002456140350877156
centrality_topk,400,4407,50,1,404285457,1465,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,107,1144,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,107,1328,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1896,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,107,1822,0.0023057644110275888
centrality_topk,400,4407,50,1,404285457,107,1325,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,107,1648,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,107,1802,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1455,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1762,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1136,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1654,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1186,107,0.002406015037593967
centrality_topk,400,4407,50,1,404285457,1421,107,0.002406015037593967
random_edges,400,4407,50,1,404285457,1343,1694,0.0
random_edges,400,4407,50,1,404285457,1504,1131,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1260,1131,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1624,1213,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1715,107,0.0015538847117795296
random_edges,400,4407,50,1,404285457,1794,1502,0.0
random_edges,400,4407,50,1,404285457,1421,1328,0.0
random_edges,400,4407,50,1,404285457,1338,1355,0.0
random_edges,400,4407,50,1,404285457,1273,1170,0.0
random_edges,400,4407,50,1,404285457,1345,988,0.0
random_edges,400,4407,50,1,404285457,1347,981,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1500,1504,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1347,1475,0.0
random_edges,400,4407,50,1,404285457,1415,107,0.0015538847117795296
random_edges,400,4407,50,1,404285457,1504,1725,0.0
random_edges,400,4407,50,1,404285457,1730,1589,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1282,1630,0.0
random_edges,400,4407,50,1,404285457,1692,107,0.0021553884711780213
random_edges,400,4407,50,1,404285457,1472,944,0.0
random_edges,400,4407,50,1,404285457,1189,1727,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1287,1888,0.0
random_edges,400,4407,50,1,404285457,1037,1109,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1639,1637,0.0
random_edges,400,4407,50,1,404285457,1901,107,0.0022055137844612105
random_edges,400,4407,50,1,404285457,1230,966,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1629,1118,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1345,1158,0.0
random_edges,400,4407,50,1,404285457,917,1216,0.0
random_edges,400,4407,50,1,404285457,389,1472,0.0
random_edges,400,4407,50,1,404285457,1598,1898,0.0
random_edges,400,4407,50,1,404285457,1225,986,0.0
random_edges,400,4407,50,1,404285457,964,1672,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1083,960,0.0
random_edges,400,4407,50,1,404285457,1377,1813,0.0
random_edges,400,4407,50,1,404285457,1338,1139,0.0
random_edges,400,4407,50,1,404285457,1465,107,0.002406015037593967
random_edges,400,4407,50,1,404285457,1189,949,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,1330,1826,0.0
random_edges,400,4407,50,1,404285457,1753,107,0.0015037593984961184
random_edges,400,4407,50,1,404285457,1783,1504,0.0
random_edges,400,4407,50,1,404285457,966,1821,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,107,1081,0.002005012531328232
random_edges,400,4407,50,1,404285457,517,1694,0.0
random_edges,400,4407,50,1,404285457,1282,1406,0.0
random_edges,400,4407,50,1,404285457,1709,1703,5.0125313283189143e-05
random_edges,400,4407,50,1,404285457,944,1249,0.0
random_edges,400,4407,50,1,404285457,1338,1472,0.0
random_edges,400,4407,50,1,404285457,1596,1347,0.0
random_edges,400,4407,50,1,404285457,1807,1630,0.0
random_edges,400,4407,50,1,404285457,1831,1756,0.0
centrality_topk,400,4407,100,1,404285457,1270,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,911,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,1087,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,1206,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,1262,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,1474,107,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,107,1176,-0.00013551466606220863
centrality_topk,400,4407,100,1,404285457,58,107,0.012456140350877165
centrality_topk,400,4407,100,1,404285457,1627,107,0.012456140350877165
centrality_topk,400,4407,100,1,404285457,107,0,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1002,0.0025062656641603454
centrality_topk,400,4407,100,1,404285457,107,1027,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1193,0.0025062656641603454
centrality_topk,400,4407,100,1,404285457,107,1208,0.0025062656641603454
centrality_topk,400,4407,100,1,404285457,107,1387,0.0025062656641603454
centrality_topk,400,4407,100,1,404285457,1240,107,0.01243107769423557
centrality_topk,400,4407,100,1,404285457,107,1008,0.0025062656641603454
centrality_topk,400,4407,100,1,404285457,1111,107,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1792,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,1708,107,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,1445,107,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1865,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,1498,107,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,1642,107,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,107,990,0.012305764411027376
centrality_topk,400,4407,100,1,404285457,107,1053,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1450,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,1403,107,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,1892,107,0.012155388471177808
centrality_topk,400,4407,100,1,404285457,1218,107,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,107,979,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,107,1065,0.0024812030075187508
centrality_topk,400,4407,100,1,404285457,107,1043,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,107,1562,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,1061,107,0.0023809523809523725
centrality_topk,400,4407,100,1,404285457,107,1631,0.002456140350877156
centrality_topk,400,4407,100,1,404285457,1465,107,0.0024310776942355616
centrality_topk,400,4407,100,1,404285457,107,1144,0.012105263157894619
centrality_topk,400,4407,100,1,404285457,107,1328,0.012105263157894619
centrality_topk,400,4407,100,1,404285457,1896,107,0.0024310776942355616
centrality_topk,400,4407,100,1,404285457,107,1822,0.002406015037593967
centrality_topk,400,4407,100,1,404285457,107,1325,0.0023809523809523725
centrality_topk,400,4407,100,1,404285457,107,1648,0.002406015037593967
centrality_topk,400,4407,100,1,404285457,107,1802,0.0024310776942355616
centrality_topk,400,4407,100,1,404285457,1762,107,0.002406015037593967
centrality_topk,400,4407,100,1,404285457,1455,107,0.011904761904761862
centrality_topk,400,4407,100,1,404285457,1136,107,0.0023809523809523725
centrality_topk,400,4407,100,1,404285457,1654,107,0.002406015037593967
centrality_topk,400,4407,100,1,404285457,1186,107,0.002406015037593967
centrality_topk,400,4407,100,1,404285457,1421,107,0.0023809523809523725
random_edges,400,4407,100,1,404285457,538,1565,0.0
random_edges,400,4407,100,1,404285457,946,1610,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1041,1876,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1541,1847,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1287,1833,0.0
random_edges,400,4407,100,1,404285457,1545,1487,0.0
random_edges,400,4407,100,1,404285457,107,974,0.01027568922305755
random_edges,400,4407,100,1,404285457,1839,1821,0.0
random_edges,400,4407,100,1,404285457,949,1041,0.0
random_edges,400,4407,100,1,404285457,1338,1366,0.0
random_edges,400,4407,100,1,404285457,1634,1260,0.0
random_edges,400,4407,100,1,404285457,1741,1547,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,917,1303,0.0
random_edges,400,4407,100,1,404285457,1127,1725,0.0
random_edges,400,4407,100,1,404285457,966,1849,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1525,1355,0.0
random_edges,400,4407,100,1,404285457,915,1142,5.0125313283189143e-05
random_edges,400,4407,100,1,404285457,1614,1761,0.0
random_edges,400,4407,100,1,404285457,1366,1633,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1431,1285,0.0
random_edges,400,4407,100,1,404285457,1541,1672,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,107,1710,0.009724310776942247
random_edges,400,4407,100,1,404285457,1472,1624,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1041,1306,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1086,1830,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1311,1770,0.0
random_edges,400,4407,100,1,404285457,1220,1331,0.0
random_edges,400,4407,100,1,404285457,1876,1906,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1338,944,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,107,1822,0.002406015037593967
random_edges,400,4407,100,1,404285457,1730,1517,5.0125313283189143e-05
random_edges,400,4407,100,1,404285457,1469,1260,0.0
random_edges,400,4407,100,1,404285457,1639,1083,0.0
random_edges,400,4407,100,1,404285457,1650,1482,0.0
random_edges,400,4407,100,1,404285457,933,1502,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1125,1024,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1221,1019,0.0
random_edges,400,4407,100,1,404285457,1639,1846,0.0
random_edges,400,4407,100,1,404285457,1306,1249,5.0125313283189143e-05
random_edges,400,4407,100,1,404285457,1230,1388,0.0
random_edges,400,4407,100,1,404285457,1146,1823,0.0
random_edges,400,4407,100,1,404285457,1545,107,0.0018546365914786644
random_edges,400,4407,100,1,404285457,1428,944,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1431,1086,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1504,1070,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1538,1821,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1041,1213,0.0
random_edges,400,4407,100,1,404285457,1796,1663,2.5062656641594572e-05
random_edges,400,4407,100,1,404285457,1198,1538,5.0125313283189143e-05
random_edges,400,4407,100,1,404285457,1156,1888,0.0
centrality_topk,800,8824,10,0,1570621944,107,0,0.32728410513141437
centrality_topk,800,8824,10,0,1570621944,0,136,0.08648310387984992
centrality_topk,800,8824,10,0,1570621944,107,1718,0.04993742177722149
centrality_topk,800,8824,10,0,1570621944,171,0,0.0015018773466835
centrality_topk,800,8824,10,0,1570621944,1912,58,0.0013767209011263937
centrality_topk,800,8824,10,0,1570621944,58,107,0.000375469336670875
centrality_topk,800,8824,10,0,1570621944,1718,136,0.0
centrality_topk,800,8824,10,0,1570621944,1912,1718,0.0
centrality_topk,800,8824,10,0,1570621944,171,107,0.00012515644555710637
centrality_topk,800,8824,10,0,1570621944,173,0,0.0023779724655819123
centrality_topk,800,8824,10,0,1570621944,1663,1718,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,2268,1718,0.000375469336670875
centrality_topk,800,8824,10,0,1570621944,107,1684,0.000375469336670875
centrality_topk,800,8824,10,0,1570621944,58,0,0.0006257822277846437
centrality_topk,800,8824,10,0,1570621944,56,136,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,925,1718,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,67,136,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,322,136,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,21,136,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,107,348,0.0005006257822279814
centrality_topk,800,8824,10,0,1570621944,1376,1718,0.00025031289111376864
centrality_topk,800,8824,10,0,1570621944,1071,107,-0.00017581500685404094
centrality_topk,800,8824,10,0,1570621944,11,0,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,287,0,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,215,0,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,1552,107,-0.00017581500685404094
centrality_topk,800,8824,10,0,1570621944,107,1208,-0.00017581500685404094
centrality_topk,800,8824,10,0,1570621944,107,1466,-0.00017581500685404094
centrality_topk,800,8824,10,0,1570621944,107,1693,-0.00017581500685404094
centrality_topk,800,8824,10,0,1570621944,0,18,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,0,114,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,0,209,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,0,335,0.00020012484277032172
centrality_topk,800,8824,10,0,1570621944,233,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,282,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,286,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,33,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,244,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,42,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,0,47,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,255,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,1016,107,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,1194,107,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,205,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,0,52,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,107,1301,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,0,71,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,49,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,201,0,0.0012515644555692873
centrality_topk,800,8824,10,0,1570621944,0,264,0.0012515644555692873
random_edges,800,8824,10,0,1570621944,148,82,0.0
random_edges,800,8824,10,0,1570621944,2254,2598,0.0
random_edges,800,8824,10,0,1570621944,2543,1939,0.0
random_edges,800,8824,10,0,1570621944,2068,2461,0.0
random_edges,800,8824,10,0,1570621944,2054,2135,0.0
random_edges,800,8824,10,0,1570621944,1360,1593,0.0
random_edges,800,8824,10,0,1570621944,2292,2133,0.0
random_edges,800,8824,10,0,1570621944,26,332,0.0
random_edges,800,8824,10,0,1570621944,92,266,0.0
random_edges,800,8824,10,0,1570621944,8,201,0.0
random_edges,800,8824,10,0,1570621944,2268,2533,0.0
random_edges,800,8824,10,0,1570621944,184,284,0.0
random_edges,800,8824,10,0,1570621944,303,88,0.0
random_edges,800,8824,10,0,1570621944,322,178,0.0
random_edges,800,8824,10,0,1570621944,203,142,0.0
random_edges,800,8824,10,0,1570621944,1431,1367,0.0
random_edges,800,8824,10,0,1570621944,1699,1472,0.0
random_edges,800,8824,10,0,1570621944,302,94,0.0
random_edges,800,8824,10,0,1570621944,67,31,0.0
random_edges,800,8824,10,0,1570621944,2133,2102,0.0
random_edges,800,8824,10,0,1570621944,25,67,0.0
random_edges,800,8824,10,0,1570621944,1335,1736,0.0
random_edges,800,8824,10,0,1570621944,68,263,0.0
random_edges,800,8824,10,0,1570621944,44,0,0.001126408010012625
random_edges,800,8824,10,0,1570621944,1411,1523,0.0
random_edges,800,8824,10,0,1570621944,312,41,0.0
random_edges,800,8824,10,0,1570621944,202,0,0.0012515644555692873
random_edges,800,8824,10,0,1570621944,922,991,0.0
random_edges,800,8824,10,0,1570621944,271,314,0.0
random_edges,800,8824,10,0,1570621944,334,229,0.0
random_edges,800,8824,10,0,1570621944,2475,2128,0.0
random_edges,800,8824,10,0,1570621944,115,2,0.0
random_edges,800,8824,10,0,1570621944,143,175,0.0
random_edges,800,8824,10,0,1570621944,104,142,0.0
random_edges,800,8824,10,0,1570621944,1605,1456,0.0
random_edges,800,8824,10,0,1570621944,200,165,0.0
random_edges,800,8824,10,0,1570621944,118,252,0.0
random_edges,800,8824,10,0,1570621944,2189,2203,0.0
random_edges,800,8824,10,0,1570621944,2617,2153,0.0
random_edges,800,8824,10,0,1570621944,1955,1718,0.000375469336670875
random_edges,800,8824,10,0,1570621944,56,297,0.0
random_edges,800,8824,10,0,1570621944,1628,1227,0.0
random_edges,800,8824,10,0,1570621944,1371,1378,0.0
random_edges,800,8824,10,0,1570621944,203,338,0.0
random_edges,800,8824,10,0,1570621944,303,236,0.0
random_edges,800,8824,10,0,1570621944,310,151,0.0
random_edges,800,8824,10,0,1570621944,2643,1912,0.0
random_edges,800,8824,10,0,1570621944,148,229,0.0
random_edges,800,8824,10,0,1570621944,947,1420,0.0
random_edges,800,8824,10,0,1570621944,925,978,0.0
centrality_topk,800,8824,30,0,1570621944,107,0,0.32728410513141437
centrality_topk,800,8824,30,0,1570621944,0,136,0.06946182728410522
centrality_topk,800,8824,30,0,1570621944,107,1718,0.06795994993742216
centrality_topk,800,8824,30,0,1570621944,171,0,0.0013767209011263937
centrality_topk,800,8824,30,0,1570621944,58,107,0.0004171881518568732
centrality_topk,800,8824,30,0,1570621944,1718,136,0.0
centrality_topk,800,8824,30,0,1570621944,1912,58,0.0010429703796415168
centrality_topk,800,8824,30,0,1570621944,1912,1718,0.0
centrality_topk,800,8824,30,0,1570621944,171,107,0.0004171881518568732
centrality_topk,800,8824,30,0,1570621944,107,348,0.001084689194827071
centrality_topk,800,8824,30,0,1570621944,1663,1718,0.00020859407592821455
centrality_topk,800,8824,30,0,1570621944,173,0,0.0020859407592825896
centrality_topk,800,8824,30,0,1570621944,2268,1718,0.0004171881518568732
centrality_topk,800,8824,30,0,1570621944,58,0,0.0006257822277850877
centrality_topk,800,8824,30,0,1570621944,198,0,0.0008343763037133023
centrality_topk,800,8824,30,0,1570621944,56,136,0.00020859407592821455
centrality_topk,800,8824,30,0,1570621944,1376,1718,0.00020859407592821455
centrality_topk,800,8824,30,0,1570621944,925,1718,0.00020859407592821455
centrality_topk,800,8824,30,0,1570621944,322,136,0.00020859407592821455
centrality_topk,800,8824,30,0,1570621944,210,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,292,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,37,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,1071,107,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,43,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,15,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,1560,107,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,74,0,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,1552,107,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,107,1096,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,107,1276,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,107,1558,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,107,1693,-7.873250083889616e-05
centrality_topk,800,8824,30,0,1570621944,0,18,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,0,209,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,0,335,0.00013012297117453997
centrality_topk,800,8824,30,0,1570621944,33,0,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,244,0,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,145,0,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,1627,107,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,107,1027,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,107,1057,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,1657,107,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,912,107,0.0012515644555697314
centrality_topk,800,8824,30,0,1570621944,255,0,0.0011681268251981791
centrality_topk,800,8824,30,0,1570621944,0,241,0.03437630371297473
centrality_topk,800,8824,30,0,1570621944,0,52,0.0012098456403841773
centrality_topk,800,8824,30,0,1570621944,157,0,0.03437630371297473
centrality_topk,800,8824,30,0,1570621944,1016,107,0.03437630371297473
centrality_topk,800,8824,30,0,1570621944,107,956,0.0012098456403841773
centrality_topk,800,8824,30,0,1570621944,67,136,0.00020859407592821455
random_edges,800,8824,30,0,1570621944,2583,2378,0.0
random_edges,800,8824,30,0,1570621944,2336,2436,0.0
random_edges,800,8824,30,0,1570621944,2838,1684,0.0
random_edges,800,8824,30,0,1570621944,171,1684,0.0
random_edges,800,8824,30,0,1570621944,156,272,0.0
random_edges,800,8824,30,0,1570621944,1431,1584,0.0
